id,Hollingshead_SES_t1,age,gender,ethnicity_categorical,site,gnf.1,gnf.3,gnf.5,gnf.7,gnf.9,gnf.11,gnf.13,gnf.15,neur_t1,neur_t3,neur_t5,neur_t7,neur_t9,neur_t11,neur_t13,neur_t15,extra_t1,extra_t3,extra_t5,extra_t7,extra_t9,extra_t11,extra_t13,extra_t15,consc_t1,consc_t3,consc_t5,consc_t7,consc_t9,consc_t11,consc_t13,consc_t15,agree_t1,agree_t3,agree_t5,agree_t7,agree_t9,agree_t11,agree_t13,agree_t15,open_t1,open_t3,open_t5,open_t7,open_t9,open_t11,open_t13,open_t15,cs_sum_t1,cs_sum_t3,cs_sum_t5,cs_sum_t7,cs_sum_t9,cs_sum_t11,cs_sum_t13,cs_sum_t15,ddad_csrtot_cur_t1,ddad_csrtot_cur_t3,ddad_csrtot_cur_t5,ddad_csrtot_cur_t7,ddad_csrtot_cur_t9,ddad_csrtot_cur_t11,ddad_csrtot_cur_t13,ddad_csrtot_cur_t15,ddad_csrtot_past_t3,ddad_csrtot_past_t5,ddad_csrtot_past_t7,ddad_csrtot_past_t9,ddad_csrtot_past_t11,ddad_csrtot_past_t13,ddad_csrtot_past_t15,Zcs_sum_t1,Zcs_sum_t3,Zcs_sum_t5,Zcs_sum_t7,Zcs_sum_t9,Zcs_sum_t11,Zcs_sum_t13,Zcs_sum_t15,Zddad_csrtot_cur_t1,ddad_cp_z3,ddad_cp_z5,ddad_cp_z7,ddad_cp_z9,ddad_cp_z11,ddad_cp_z13,ddad_cp_z15,es_sum_t1,es_sum_t3,es_sum_t5,es_sum_t7,es_sum_t9,es_sum_t11,es_sum_t13,es_sum_t15,Zes_sum_t1,Zes_sum_t3,Zes_sum_t5,Zes_sum_t7,Zes_sum_t9,Zes_sum_t11,Zes_sum_t13,Zes_sum_t15,cses_1,cses_3,cses_5,cses_7,cses_9,cses_13,cses_15
267,24,16,2,4,1,-1.597,-1.684, , ,-.652, ,-.533,-.092,2.375,2.125, , ,4, ,2.875,3.875,7.125,7.625, , ,6.75, ,6.75,6.5,6,7, , ,5.57142857142857, ,5.71428571428571,6.125,7.625,7, , ,5.5, ,5.625,6,6.25,6.375, , ,6.75, ,6.75,6.5,23,20,22.5,22.5,20.5, ,21.5,22,0,2,0,0,0, ,0,0,0,0,0,0, ,0,0,.118650096351106,-.586878698648391,.0565610686244253,.109753148477067,-.603340012499402, ,-.553248561246131,-.437993860620272,-.888441938843621,-.0377620747085423,-.45363384700441,-.472305936341638,-.442828293814146, ,-.433145822630003,-.421557539315547,12.5,0,1.5,11.5,3, ,5.5,5,1.16420564416489,-1.376840440742,-1.08622267684637,1.01216004426416,-.783141706793842, ,-.378540845622491,-.561612233963145,6.30932504817555, ,.778280534312213,5.80487657423853,1.1983299937503,2.47337571937693,2.28100306968986
270,34,16,2,7,1,-.33,-.287, , , , , , ,5.25,5.75, , , , , , ,5.375,6, , , , , , ,6.57142857142857,5.57142857142857, , , , , , ,7.75,8.16666666666667, , , , , , ,6.25,5.875, , , , , , ,23.5,23.5, , , , , , ,7,2, , , , , , ,0, , , , , , ,.259416986978183,.484174926384933, , , , , , ,1.08257717211173,-.0377620747085423, , , , , , ,3,13.5, , , , , , ,-.790745241126724,1.81877581880351, , , , , , ,1.62970849348909, , , , , , 
271,53,16,2,4,1,1.361,1.391,1.735,.982,.387,-.26,.506, ,7.625,7.5,7.25,7.25,6.375,6.375,6.375, ,7.25,6,7.25,6.5,5.75,6.375,6, ,3.42857142857143,2.85714285714286,2.28571428571429,4.125,4,4.14285714285714,3.71428571428571, ,8.25,7.625,6.875,6.75,6.625,6.625,6.25, ,6.75,6.875,7.125,6.75,6.875,6.5,6.625, ,30,25.5,23.5,22,18.5,21.5,20.5,23,7,6,1,5,0,2,0,0,4,0,0,0,0,0,0,2.08938656513019,1.09620556926112,.370142287321616,-.0426138802178904,-1.17579745257374,-.363733351974048,-.891598921016493,-.0982840078491994,1.08257717211173,2.50485580776177,-.231341804146066,.813871294592267,-.442828293814146,-.123161542197401,-.433145822630003,-.421557539315547,5,6.5,4.5,1.5,5,5.5,7.5,10.5,-.379176633696911,.161789610150282,-.422485309845987,-.911355487010205,-.367140326119804,-.260242277081903,.0436448751923443,.568338128980668,3.54469328256509,2.56813332401298,2.43507114366081,.728693059891055,1.91210127371313,3.30420053949175,5.2008579960754
272,53,17,2,1,1,-.391,.19,.63,.458,-.053,.274,.119,.493,3.375,5.5,6.5,5,5,6.625,4.75,5.25,7,7.5,7.75,8,7.625,8.125,7.625,8.125,6.71428571428571,5.57142857142857,7.75,6.875,6.71428571428571,6.85714285714286,7.875,7.875,6.5,5.42857142857143,5.25,5.875,6.25,6.25,5.875,6.125,7.125,8.125,7.5,7.375,7.875,7.625,7.875,8.375,26,24.5,22.5,21.5,23.5,22.5,24.5,26.5,0,0,0, ,0,0,2,3,0,0, ,0,0,0,0,.963251440113569,.790190247823026,.0565610686244253,-.194980908912848,.255346147612105,-.0545394992249731,.461802518064954,1.09070047684955,-.888441938843621,-.485466294394414,-.45363384700441, ,-.442828293814146,-.424035247982286,-.0877558288755843,.0653979431515339,7.5,3.5,4.5,1.5,10.5,11,12,5.5,.135284125590356,-.548347336415387,-.422485309845987,-.911355487010205,.776863470733799,.760783950977372,.993562747025723,-.458889473695525,4.23162572005678,5.47273025038751,2.27828053431221,.652509545543576,5.37767307380605,6.23090125903248,3.29535023842478
276,37,16,2,1,1,1.448, , , , ,-.102, , ,6.25, , , , ,6.375, , ,6.375, , , , ,6.25, , ,5, , , , ,5.5, , ,8, , , , ,6.625, , ,6.625, , , , ,6.28571428571429, , ,31, , , ,29.5,29,32.5, ,0, , , ,1,0,0, , , , ,0,0,3, ,2.37092034638434, , , ,1.97271846783512,1.95522054364402,3.16860539622785, ,-.888441938843621, , , ,-.217688284197256,-.424035247982286,.662352251159023, ,21, , , ,9.5,39.5,21, ,2.9133722257416, , , ,.56886278039678,6.05155622364816,2.89339849069248, ,11.6854601731922,20.727610271822, , ,5.73635923391756,12.0843026981139, 
285,61,17,2,4,1,.951,.302,.137,.099, , ,.588, ,6,6.375,5.28571428571429,4.5, , ,5.75, ,5.875,6.625,6.14285714285714,6.125, , ,5.75, ,5.42857142857143,5.85714285714286,6.42857142857143,6.5, , ,7, ,8,7,7,7.375, , ,6.5, ,7.125,7.125,6.75,6.75, , ,7, ,23,18.5,22,22.5,18,23,19,24,8,0,5,4,0,0,0,0,0,0,0,0,0,0,0,.118650096351106,-1.04590168080553,-.10022954072417,.109753148477067,-1.31891181259232,.100057427149564,-1.39912446067204,.241425844921873,1.36415133081964,-.485466294394414,.65782636728731,.556635848405486,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,14,12,6.5,0,16.5,9.5,9,4.5,1.47288209973725,1.46370734552067,.0200062681542669,-1.19988281670136,2.02486761275591,.482322252415751,.360284165803471,-.664334994230764,7.05932504817555,4.80002871357478,3.19988522963791,.0548765742385335,7.59054409370384,3.80043776966398,2.37071292246094
287,61,16,2,4,1,.296,-.956,-1.283,-1.238,-1.352,-1.16,-1.15,-1.451,3.625,2.375,2.5, ,2,3,2.375,2.25,7.5,8,8.625,8,8.875,8.75,8,8.5,7.85714285714286,7.42857142857143,8.42857142857143,8.28571428571429,8.57142857142857,7.42857142857143,7.57142857142857,7.625,8.25,8.75,8.5,8.16666666666667,8.375,8.375,8.75,8.125,8.125,8.375,8.5,8,8.5,8.625,8.375,8.125,20,22,21,17.5,20.5,20.5,19.5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.725951247411357,.0251519442277943,-.413810759421361,-1.41391713847251,-.603340012499402,-.672927204723124,-1.22994928078685,-.777703713391345,-.325293621427806,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,12,2.5,8.5,0,10.5,3.5,7,6.5,1.06131349230744,-.785059651937276,.462497846154521,-1.19988281670136,.776863470733799,-.63152454183073,-.0619015550113644,-.253443953160287,5.63702437629432,1.41353639763844,4.04309462028932,-.706958569236253,4.9483299937503,2.88502535960657,2.86114814330433
288,43,16,2,1,1,-.523, , , , ,-.08,-.731,-.182,4.75, , , , ,3.875,3.375,1.875,6.75, , , , ,4.375,4.625,5.875,4.57142857142857, , , , ,6.28571428571429,6.625,8.25,7.375, , , , ,8.375,7.875,8.125,6.71428571428571, , , , ,6,6,6.625,26.5, , , , ,29,27.5,25.5,4, , , , ,0,0,0, , , , ,0,0,0,1.10401833074065, , , , ,1.95522054364402,1.47685359737604,.750990624078482,.23785469598801, , , , ,-.424035247982286,-.433145822630003,-.421557539315547,15.5, , , , ,5.5,11.5,6,1.78155855530961, , , , ,-.260242277081903,.888016316822014,-.356166713427906,8.30200916537032,3.72761027182201, , , ,6.48842679868802,3.37549531203924
292,45,17,2,8,1,-.044,-.762, , ,-1.061, , , ,3.375,4.5, , ,2.375, , , ,8.125,7.125, , ,7.75, , , ,7.28571428571429,8.42857142857143, , ,7.28571428571429, , , ,8.375,7.66666666666667, , ,8.5, , , ,6,7.75, , ,6.875, , , ,21.5,21, ,22,21, , , ,0,0, ,0,0, , , ,0, ,0,0, , , ,-.303650575530125,-.280863377210299, ,-.0426138802178904,-.460225652480817, , , ,-.888441938843621,-.485466294394414, ,-.472305936341638,-.442828293814146, , , ,11.5,2, ,2,0, , , ,.958421340449984,-.903415809698221, ,-.815179710446487,-1.4071437778049, , , ,5.59817471223494, , ,.978693059891055,-.230112826240409, , 
293,44,16,2,1,1,.598,-1.257, , ,.106, , , ,4.5,4.25, , ,4.75, , , ,4.5,5.125, , ,4, , , ,5.57142857142857,6.66666666666667, , ,7.28571428571429, , , ,6.125,6.625, , ,7.875, , , ,6.25,6, , ,5.625, , , ,20,21.5, ,21.5,20.5, , ,23.5,3,1, ,0,0, , ,0,0, ,0,0, , ,0,-.725951247411357,-.127855716491252, ,-.194980908912848,-.603340012499402, , ,.071570918536337,-.0437194627198978,-.261614184551478, ,-.472305936341638,-.442828293814146, , ,-.421557539315547,7,3, ,4.5,1.5, , ,4,.0323919737329029,-.666703494176332, ,-.334300827627897,-1.09514274229937, , ,-.767057754498383,3.13702437629432, , ,2.15250954554358,.448329993750299, ,2.03578545926817
294,56,16,2,8,1,-.348,-1.12,-1.496,-1.138,-1.189,-1.225,-1.335,-.645,5,5.625,5.375,4.625,4.625,4.625,4.25,5.25,7.875,7.375,6.625,7.75,8.125,8,7.75,7.5,6.42857142857143,5.42857142857143,5.75,5.875,5.42857142857143,7,7.28571428571429,6.625,7.75,7.5,7.75,7.75,8.25,8.25,8.375,8.125,8.125,8.375,8.125,7.75,8,8,8.25,8.375,20.5,19.5,21.5,20.5,18,19.5,22,22,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-.585184356784279,-.739886359367438,-.257020150072765,-.499714966302762,-1.31891181259232,-.982121057472199,-.38407338136095,-.437993860620272,-.606867780135713,-.485466294394414,-.45363384700441,.936959972226878,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,19.5,18.5,13,9.5,8,9,13.5,13,2.60469577016924,3.00233739641296,1.45810389665509,.627456938009283,.256861744891252,.389501686228545,1.31020203763685,1.08195193031876,9.45740782160786,4.0089394712639,6.37148992496362,4.50014251684862,3.34054409370384,6.55796330931952,6.28100306968986
296,66,17,2,4,1,.527,-.426,-.468,-1.331,-.733,-.171,1.017, ,4.75,4.875,5.25,3.25,5.25,6.375,6.25, ,7.125,7.375,8.75,8.75,7.5,6.875,5.625, ,7.71428571428571,7.85714285714286,7.75,8.625,7.71428571428571,7.71428571428571,8.57142857142857, ,7.875,7,6.625,7.375,6.25,5.625,6.25, ,7.25,6.125,6.625,7.5,6.625,5.125,5.25, ,16.5,18,20.5,18,20.5,15,22.5,24,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,-1.7113194818009,-1.19890934152458,-.570601368769956,-1.26155010977755,-.603340012499402,-2.37349339484304,-.21489820147577,.241425844921873,-.888441938843621,2.80895259180272,.213242281570622,-.472305936341638,.941058513882836,-.424035247982286,-.433145822630003,-.421557539315547,14,1.5,1.5,0,6,1.5,10.5,19.5,1.47288209973725,-1.02177196745917,-1.08622267684637,-1.19988281670136,-.159139635782786,-1.00280680657956,.676923456414597,2.41734781379782,6.14434025909955,-.436746697421519,.464699315615022,-.630775054888774,2.6983299937503,5.14255089926212,9.87071292246094
297,24,17,2,1,1,-.717,-.705,-.852,-.665,.729, ,.392, ,4.875,4.625,4,3.5,5.75, ,4.625, ,4.5,6.25,5.28571428571429,5.5,5.375, ,5.375, ,8,8,7.875,8.125,4.85714285714286, ,5.85714285714286, ,7.25,6.28571428571429,7.375,7.75,5, ,6, ,6.75,7.5,7.5,7.375,5.5, ,6.125, ,21,23,21,18.5,20.5, ,22,23.5,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,-.444417466157202,.331167265665887,-.413810759421361,-1.10918308108259,-.603340012499402, ,-.38407338136095,.071570918536337,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146, ,-.433145822630003,-.421557539315547,6.5,7.5,3,1.5,9, ,2,7.5,-.0705001781245505,.398501925672171,-.754353993346178,-.911355487010205,.464862435228271, ,-1.11736585704845,-.0479984326250478,3.0277912669214, ,1.29309462028932,.195408459458704,4.1983299937503,.807963309319525,3.78578545926817
305,43,16,2,2,1,1.449, , , , , ,.857, ,6, , , , , ,4.5, ,5.125, , , , , ,6.375, ,6.71428571428571, , , , , ,6.25, ,7.25, , , , , ,7, ,7.5, , , , , ,6, ,27.5,24,25,29.5, , ,28, ,7,7,6,3, , ,0, ,0,4,0, , ,4, ,1.3855521119948,.63718258710398,.840514115367402,2.24289155020647, , ,1.64602877726122, ,1.08257717211173,1.08149847450614,2.58474715632579,.299400402218705, , ,1.02751827575537, ,13.5,15,11.5,20, , ,7.5, ,1.3699899478798,2.17384429208634,1.1262352131549,2.64714824584736, , ,.0436448751923443, ,7.4427760559974, ,6.1702570576837,11.1214457751032, ,4.57301438863061, 
306,56,16,2,4,1,-.412, , , ,-.416,-1.025, , ,4.5, , , ,4.75,2.75, , ,6.875, , , ,6.375,7, , ,5.85714285714286, , , ,6.42857142857143,6.71428571428571, , ,8.875, , , ,8,9, , ,8.375, , , ,7.25,8.875, , ,22,19.5,23, ,22.5,25, ,22,3,4,1, ,0,0, ,0,0,0, ,0,4, ,0,-.162883684903048,-.739886359367438,.213351677973021, ,-.030882572425064,.718445132647715, ,-.437993860620272,-.0437194627198978,.40994214497733,-.231341804146066, ,-.442828293814146,.842276078730546, ,-.421557539315547,10,10.5,7.5, ,11.5,10.5, ,14,.649744884877623,1.10863887223784,.241252057154394, ,.984864161070817,.667963384790165, ,1.287397450854,4.91855815754848,5.60922256632386,3.85667583898651, ,5.73455871378747, ,6.78100306968986
309,53,17,2,4,1,-1.492,-1.806,-.817, , , , , ,3.875,2.625,3.375, , , , , ,5.5,5.25,4.875, , , , , ,7,6.71428571428571,6.5, , , , , ,7.875,7.57142857142857,7.125, , , , , ,6.5,6.375,6.75, , , , , ,22.5,20.5,23.5,24, , , , ,0,2,0,0, , , , ,0,0,0, , , , ,-.022116794275971,-.433871037929345,.370142287321616,.566854234561939, , , , ,-.888441938843621,-.0377620747085423,-.45363384700441,-.472305936341638, , , , ,6.5,4.5,5,3, , , , ,-.0705001781245505,-.311635020893497,-.311862415345924,-.622828157319051, , , , ,3.23894160286201, ,2.68507114366081,1.78342711728097, , , 
310,49.5,16,2,4,1,2.365,1.933, ,1.554, ,2.21,2.379, ,8.375,8.125, ,8.25, ,7.375,7.375, ,3.375,4, ,4.375, ,3.875,3.5, ,5.85714285714286,5.57142857142857, ,4.5, ,5.57142857142857,5, ,8.375,8.4, ,8.25, ,8,7.875, ,8.625,8.625, ,8.5, ,7.375,7.28571428571429, ,23.5,19,22.5,22,20,20,24,27,4,11,8, , ,5,17,4,4,4, , ,0,0,4,.259416986978183,-.892894020086484,.0565610686244253,-.0426138802178904,-.746454372517986,-.827524131097661,.292627338179773,1.26055540323509,.23785469598801,3.62411635697645,3.02933124204248, , ,.328149016479925,2.50266912428256,1.57958598984437,6,5.5,4.5,0, ,2,5,20,-.173392329982004,-.0749227053716079,-.422485309845987,-1.19988281670136, ,-.90998624039235,-.484087275826199,2.52007057406544,3.12970849348909,.586237934451169,2.27828053431221,-.0213069401089452,-.746454372517986,2.64631366908989,10.6302777016175
313,51,17,2,4,1,.37,.163, ,.492,.613,.381,.348,.859,5.75,4.75, ,5.75,5.75,4.75,4.875,5.75,6.875,7, ,6.875,7.5,7.375,6.875,6.375,6.28571428571429,6.57142857142857, ,6.625,7.28571428571429,5.71428571428571,5.28571428571429,6.375,7.875,7.125, ,7.375,6.875,7.375,6.625,7.25,6.875,7.25, ,7.375,7.75,7.5,7.14285714285714,7.125,22,18.5,23.5,19.5,21,21.5,21.5,26.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.162883684903048,-1.04590168080553,.370142287321616,-.804449023692677,-.460225652480817,-.363733351974048,-.553248561246131,1.09070047684955,-.0437194627198978,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,13,7,1.5,1.5,4.5,13.5,9,11,1.26709779602234,.280145767911226,-1.08622267684637,-.911355487010205,-.471140671288314,1.22488678191341,.360284165803471,.671060889248288,6.41855815754848,6.56813332401298,.935071143660808,.347775488153662,2.01988717375959,4.22337571937693,6.04535023842478
323,54,16,2,4,1,2.135,1.556, , , ,.848, , ,7.42857142857143,6.875, , , ,5.875, , ,6.625,6, , , ,5.25, , ,5.85714285714286,4.42857142857143, , , ,4.125, , ,7.125,6.57142857142857, , , ,7.125, , ,8.625,7.375, , , ,8.5, , ,23.5,28, , ,30,31, , ,6,6, , , ,10, , ,4, , , ,4, , ,.259416986978183,1.86124387285635, , ,2.1158328278537,2.57360824914217, , ,.801003013403826,2.50485580776177, , , ,2.34664460765497, , ,15,8.5, , ,22.5,15.5, , ,1.67866640345216,.635214241194061, , ,3.27287175477802,1.59616904666223, , ,7.62970849348909,9.03680412457108, , ,12.3079164139269, , 
335,61,17,1,8,1,1.474, ,.857, ,.863, , , ,7.25, ,6.25, ,6.625, , , ,5, ,4, ,4.625, , , ,7, ,6, ,5.28571428571429, , , ,7.375, ,8.125, ,7.625, , , ,6.875, ,7.25, ,7.375, , , ,18,16.5,19.5,18.5,19,21,21, ,2,0,0,0,0,0,0, ,0,0,0,0,0,0, ,-1.28901880991966,-1.65793232368172,-.884182587467147,-1.10918308108259,-1.03268309255516,-.518330278348586,-.722423741131312, ,-.325293621427806,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003, ,6.5,3,1.5,2,0,3,6, ,-.0705001781245505,-.666703494176332,-1.08622267684637,-.815179710446487,-1.4071437778049,-.724345108017937,-.272994415418782, ,2.60549059504017,1.24083486082571,.307908706266427,.445408459458704,-.516341546277578,2.63878812943434, 
336,66,16,2,1,1,1.76,.725, , , , , , ,6.625,5, , , , , , ,6.625,5.625, , , , , , ,6.28571428571429,5.14285714285714, , , , , , ,8,7.5, , , , , , ,6.5,6.625, , , , , , ,23.5,28, , , , , , ,4,0, , , , , , ,0, , , , , , ,.259416986978183,1.86124387285635, , , , , , ,.23785469598801,-.485466294394414, , , , , , ,4.5,0, , , , , , ,-.482068785554364,-1.376840440742, , , , , , ,2.37970849348909, , , , , , 
349,53,16,2,4,1,1.653,1.183, ,1.059,1.187,.7,.618,.491,8,6.125, ,6.75,6.875,6.125,5.625,5.625,6.625,6.875, ,7,6.375,6.625,6.875,6.25,5.85714285714286,6.71428571428571, ,7.375,8.42857142857143,7.28571428571429,6.71428571428571,7.75,5,6, ,7.375,8.125,7,6.75,6.25,5.875,5.25, ,5.5,5.75,6.625,6.25,5.375,25.5,22.5,21,19.5,22,19.5,23.5,26,3,4,1,1,2,0,2,3,0,0,8,4,0,0,4,.822484549486492,.178159604946841,-.413810759421361,-.804449023692677,-.173996932443648,-.982121057472199,.123452158294592,.920845550464019,-.0437194627198978,.40994214497733,-.231341804146066,2.60346132698217,1.39133853311661,-.424035247982286,-.0877558288755843,1.41726749568867,14,6.5,3,3,3.5,10,11,16,1.47288209973725,.161789610150282,-.754353993346178,-.622828157319051,-.679141361625332,.575142818602958,.782469886618306,1.69828849192448,7.41124227474325,4.5089394712639,1.29309462028932,1.09777548815366,1.66300153377818,5.5617260791473,8.46042277523201
352,53,17,2,4,1,1.394,.624,.434,1.099, ,1.309,1.142, ,7.5,6.5,6.5,6.875, ,6.375,6.625, ,6,5.75,6.375,5.75, ,6.125,6.125, ,5.71428571428571,6.14285714285714,5.875,4.5, ,5.85714285714286,5.14285714285714, ,7,7.125,7.5,7.125, ,7.125,7.625, ,8.125,7.625,7.75,6, ,6.625,6.375, ,17,18,17.5,18.5, ,17,19, ,5,4,0,0, ,0,0, ,0,0,0, ,0,0, ,-1.57055259117382,-1.19890934152458,-1.51134502486153,-1.10918308108259, ,-1.75510568934489,-1.39912446067204, ,.519428854695918,.40994214497733,-.45363384700441,-.472305936341638, ,-.424035247982286,-.433145822630003, ,3.5,3.5,4.5,3.5, ,9,0, ,-.687853089269271,-.548347336415387,-.422485309845987,-.526652380755333, ,.389501686228545,-1.53955157786329, ,.964723704413091,3.62244715532756,1.49432748756924,1.1954084594587, ,-.699562230336018, 
356,58,17,2,8,1,-.067,-.637,-.189,-1.335,-1.003,-1.449,-1.269, ,4.25,2.75,6.5,2,2.5,3.625,2.625, ,8.625,7.875,6.875,8.25,8.25,8.375,8, ,8,7.57142857142857,7.14285714285714,8.5,8.85714285714286,7.85714285714286,8, ,7.5,7.57142857142857,7.375,8.75,8.375,7.5,7.75, ,7.5,8,7.85714285714286,7.75,8.125,7.625,8, ,22,21,22.5,19.5,20,21,21.5,23.5,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,-.162883684903048,-.280863377210299,.0565610686244253,-.804449023692677,-.746454372517986,-.518330278348586,-.553248561246131,.071570918536337,-.325293621427806,-.485466294394414,-.0090497612877217,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.0969205510041597,12.5,10.5,6.5,1.5,14,8.5,3.5,13.5,1.16420564416489,1.10863887223784,.0200062681542669,-.911355487010205,1.50486588691336,.296681120041338,-.800726566437326,1.18467469058638,6.16855815754848,3.99083486082571,3.27828053431221,.347775488153662,6.62677281374101,1.47337571937693,6.78578545926817
357,51,17,2,4,1,.383, , , ,-1.119,-1.202,1.844, ,5.75, , , ,2.375,2.625,5.625, ,8, , , ,8.25,8.375,7.25, ,6.57142857142857, , , ,7,7.42857142857143,4.75, ,7.625, , , ,8,8.375,7.25, ,7.25, , , ,7.5,7.875,6.625, ,25,20,23,21,19,20.5,25,23,1,2,1,0,0,0,4,5,0,4,0,0,0,4,8,.681717658859414,-.586878698648391,.213351677973021,-.347347937607805,-1.03268309255516,-.672927204723124,.630977697950135,-.0982840078491994,-.606867780135713,-.0377620747085423,1.47328694203407,-.472305936341638,-.442828293814146,-.424035247982286,1.7182982632642,3.0937740365372,13,7.5,5.5,11,1.5,3.5,16.5,5,1.26709779602234,.398501925672171,-.20123952084586,.915984267700438,-1.09514274229937,-.63152454183073,1.9434806188591,-.561612233963145,6.84085882942971,1.41353639763844,2.85667583898651,5.3263260311961,.233658453722422,8.56548884897507,2.4508579960754
358,61,16,1,4,1,-.354,.154, , , , , , ,4.625,4.625, , , , , , ,3.875,4.25, , , , , , ,4.28571428571429,4, , , , , , ,6.875,6, , , , , , ,6.75,7, , , , , , ,22.5,19, , , , , , ,5,3, , , , , , ,0, , , , , , ,-.022116794275971,-.892894020086484, , , , , , ,.519428854695918,.186090035134394, , , , , , ,3,0, , , , , , ,-.790745241126724,-1.376840440742, , , , , , ,1.48894160286201, , , , , , 
362,39,16,2,1,1,.652,-.184, , ,-.941, , ,-.689,7.125,6.5, , ,3.375, , ,2.875,7.75,7.75, , ,7.625, , ,7.75,4.28571428571429,5.28571428571429, , ,7.57142857142857, , ,7.625,5.5,6.625, , ,7.375, , ,8,7.75,7.375, , ,8, , ,7.14285714285714,30,23.5, , ,22.5, , ,27.5,7,4, , ,0, , ,0,0, , ,0, , ,0,2.08938656513019,.484174926384933, , ,-.030882572425064, , ,1.43041032962063,1.08257717211173,.40994214497733, , ,-.442828293814146, , ,-.421557539315547,6.5,1, , ,6, , ,7.5,-.0705001781245505,-1.14012812522011, , ,-.159139635782786, , ,-.0479984326250478,4.29469328256509, , , ,2.98455871378747, ,4.46520516481031
365,48,17,2,4,1,.036,.189, , , , ,1.6,1.099,5,3.75, , , , ,5.625,6.375,4.5,5.25, , , , ,6.125,5,6.14285714285714,6.28571428571429, , , , ,4.75,5.875,6.375,6.85714285714286, , , , ,8.125,7.875,6,5.625, , , , ,7,7.5,27,20.5,22.5, , , ,27.5,23.5,3,4,0, , , ,0,2,0,0, , , ,7,0,1.24478522136772,-.433871037929345,.0565610686244253, , , ,1.47685359737604,.071570918536337,-.0437194627198978,.40994214497733,-.45363384700441, , , ,2.12301634954439,-.0969205510041597,2.5,2.5,9.5, , , ,11.5,4.5,-.893637392984178,-.785059651937276,.683743635154648, , , ,.888016316822014,-.664334994230764,1.87239261068386, ,4.77828053431221, , ,6.48842679868802,2.28578545926817
366,58,16,2,4,1,.11,-.84, , , , , , ,6.875,4.5, , , , , , ,8.125,8.5, , , , , , ,4.85714285714286,5.42857142857143, , , , , , ,7.875,7.14285714285714, , , , , , ,7.625,7.5, , , , , , ,21,22, , , , , , ,0,3, , , , , , ,1, , , , , , ,-.444417466157202,.0251519442277943, , , , , , ,-.888441938843621,.597892395909035, , , , , , ,17.5,4.5, , , , , , ,2.19312716273942,-.311635020893497, , , , , , ,8.5277912669214, , , , , , 
368,61,16,2,4,1,1.122, , , , , , , ,7.875, , , , , , , ,5.25, , , , , , , ,6.57142857142857, , , , , , , ,7.25, , , , , , , ,8.5, , , , , , , ,28, , , , , , , ,0, , , , , , , , , , , , , , ,1.52631900262188, , , , , , , ,-.888441938843621, , , , , , , ,18, , , , , , , ,2.29601931459688, , , , , , , ,9.76315950131094, , , , , , 
1001,56,17,1,4,1,-.445, ,.567,.475,.556,.857, , ,3.625, ,6.5,5.375,5.375,5.375, , ,6.125, ,4.625,4.125,4.125,4.125, , ,6.42857142857143, ,5.28571428571429,4.71428571428571,4.71428571428571,4.71428571428571, , ,7.375, ,6.875,7.125,7.125,6.25, , ,6, ,6.875,6.125,6.125,7.125, , ,20,20.5, ,21.5,21.5,22,23.5,24,1,0,1,0,0,0,1,3,0,0,0,0,0,0,5,-.725951247411357,-.433871037929345, ,-.194980908912848,-.317111292462233,-.209136425599511,.123452158294592,.241425844921873,-.606867780135713,-.485466294394414,-.231341804146066,-.472305936341638,-.442828293814146,-.424035247982286,-.260450825752794,1.75523488382296,4,2.5, ,6.5,3.5,3.5,8.5,11.5,-.584960937411818,-.785059651937276, ,.0504022786269752,-.679141361625332,-.63152454183073,.254737735599762,.773783649515907,1.63702437629432,1.64543178720024, ,3.15250954554358,1.59144435376888,4.3117260791473,5.87071292246094
